Date,Value
2014-03-29,65
2014-03-29,65
2014-03-29,50
2014-03-29,58
2014-03-29,76
2014-03-29,71
2014-03-29,66
2014-03-29,62
2014-03-29,54
2014-03-29,44
2014-03-29,70
2014-03-29,70
2014-03-29,45
2014-03-29,56
2014-03-29,70
2014-03-29,45
2014-03-29,72
2014-03-29,54
2014-03-29,57
2014-03-29,57
2014-03-29,66
2014-03-29,66
2014-03-29,69
2014-03-29,58
2014-03-29,54
2014-03-29,81
2014-03-29,54
2014-03-29,79
2014-03-29,81
2014-03-29,75
2014-03-29,76
2014-03-29,58
2014-03-29,58
2014-03-29,54
2014-03-29,45
2014-03-29,81
2014-03-29,75
2014-03-29,66
2014-03-29,76
2014-03-29,44
2014-03-29,61
2014-03-29,76
2014-03-29,58
2014-03-29,54
2014-03-29,76
2014-03-29,57
2014-03-29,48
2014-03-29,57
2014-03-29,59
2014-03-29,47
2014-03-29,70
2014-03-29,58
2014-03-29,58
2014-03-29,71
2014-03-29,81
2014-03-29,50
2014-03-29,61
2014-03-29,57
2014-03-29,75
2014-03-29,75
2014-03-29,58
2014-03-29,69
2014-03-29,47
2014-03-29,81
2014-03-29,58
2014-03-29,46
2014-03-29,61
2014-03-29,55
2014-03-29,61
2014-03-30,56
2014-03-30,81
2014-03-30,66
2014-03-30,93
2014-03-30,85
2014-03-30,87
2014-03-30,74
2014-03-30,83
2014-03-30,76
2014-03-30,76
2014-03-30,63
2014-03-30,63
2014-03-30,58
2014-03-30,87
2014-03-30,53
2014-03-30,93
2014-03-30,87
2014-03-30,85
2014-03-30,59
2014-03-30,67
2014-03-30,87
2014-03-30,93
2014-03-30,93
2014-03-30,93
2014-03-30,79
2014-03-30,88
2014-03-30,63
2014-03-30,50
2014-03-30,67
2014-03-30,55
2014-03-30,67
2014-03-30,48
2014-03-30,82
2014-03-30,45
2014-03-30,86
2014-03-30,59
2014-03-30,63
2014-03-30,58
2014-03-30,76
2014-03-30,71
2014-03-30,81
2014-03-30,65
2014-03-30,76
2014-03-30,93
2014-03-30,87
2014-03-30,63
2014-03-30,86
2014-03-30,58
2014-03-30,51
2014-03-30,63
2014-03-30,54
2014-03-30,59
2014-03-30,81
2014-03-30,81
2014-03-30,75
2014-03-30,67
2014-03-30,87
2014-03-30,87
2014-03-30,86
2014-03-30,85
2014-03-30,87
2014-03-30,71
2014-03-30,87
2014-03-30,77
2014-03-30,87
2014-03-30,81
2014-03-30,69
2014-03-30,87
2014-03-30,87
2014-03-31,93
2014-03-31,93
2014-03-31,76
2014-03-31,93
2014-03-31,87
2014-03-31,87
2014-03-31,76
2014-03-31,64
2014-03-31,93
2014-03-31,71
2014-03-31,92
2014-03-31,80
2014-03-31,93
2014-03-31,88
2014-03-31,81
2014-03-31,85
2014-03-31,62
2014-03-31,87
2014-03-31,71
2014-03-31,71
2014-03-31,76
2014-03-31,81
2014-03-31,87
2014-03-31,80
2014-03-31,93
2014-03-31,87
2014-03-31,87
2014-03-31,93
2014-03-31,76
2014-03-31,89
2014-03-31,70
2014-03-31,71
2014-03-31,76
2014-03-31,93
2014-03-31,87
2014-03-31,87
2014-03-31,77
2014-03-31,81
2014-03-31,93
2014-03-31,93
2014-03-31,93
2014-03-31,88
2014-03-31,76
2014-03-31,87
2014-03-31,76
2014-03-31,85
2014-03-31,67
2014-03-31,67
2014-03-31,87
2014-03-31,93
2014-03-31,76
2014-03-31,93
2014-03-31,91
2014-03-31,87
2014-03-31,93
2014-03-31,67
2014-03-31,87
2014-03-31,76
2014-03-31,93
2014-03-31,93
2014-03-31,88
2014-03-31,93
2014-03-31,76
2014-03-31,93
2014-03-31,93
2014-03-31,63
2014-03-31,92
2014-03-31,76
2014-03-31,93
2014-03-31,87
2014-03-31,76
2014-03-31,76
2014-04-01,61
2014-04-01,76
2014-04-01,49
2014-04-01,67
2014-04-01,77
2014-04-01,87
2014-04-01,87
2014-04-01,81
2014-04-01,57
2014-04-01,87
2014-04-01,70
2014-04-01,61
2014-04-01,45
2014-04-01,69
2014-04-01,76
2014-04-01,61
2014-04-01,81
2014-04-01,61
2014-04-01,81
2014-04-01,57
2014-04-01,70
2014-04-01,66
2014-04-01,76
2014-04-01,61
2014-04-01,70
2014-04-01,61
2014-04-01,66
2014-04-01,57
2014-04-01,76
2014-04-01,57
2014-04-01,57
2014-04-01,83
2014-04-01,47
2014-04-01,46
2014-04-01,62
2014-04-01,65
2014-04-01,48
2014-04-01,82
2014-04-01,71
2014-04-01,76
2014-04-01,76
2014-04-01,66
2014-04-01,60
2014-04-01,79
2014-04-01,57
2014-04-01,81
2014-04-01,76
2014-04-01,66
2014-04-01,61
2014-04-01,61
2014-04-01,54
2014-04-01,57
2014-04-01,53
2014-04-01,87
2014-04-01,50
2014-04-01,87
2014-04-01,61
2014-04-01,83
2014-04-01,81
2014-04-01,93
2014-04-01,93
2014-04-01,85
2014-04-01,46
2014-04-01,87
2014-04-01,70
2014-04-01,57
2014-04-01,44
2014-04-01,87
2014-04-01,87
2014-04-01,78
2014-04-01,82
2014-04-02,61
2014-04-02,66
2014-04-02,70
2014-04-02,62
2014-04-02,65
2014-04-02,76
2014-04-02,52
2014-04-02,64
2014-04-02,80
2014-04-02,70
2014-04-02,81
2014-04-02,73
2014-04-02,59
2014-04-02,70
2014-04-02,76
2014-04-02,70
2014-04-02,70
2014-04-02,52
2014-04-02,70
2014-04-02,63
2014-04-02,58
2014-04-02,81
2014-04-02,53
2014-04-02,81
2014-04-02,68
2014-04-02,65
2014-04-02,61
2014-04-02,87
2014-04-02,53
2014-04-02,77
2014-04-02,65
2014-04-02,87
2014-04-02,87
2014-04-02,70
2014-04-02,66
2014-04-02,70
2014-04-02,61
2014-04-02,66
2014-04-02,75
2014-04-02,66
2014-04-02,66
2014-04-02,70
2014-04-02,75
2014-04-02,81
2014-04-02,70
2014-04-02,81
2014-04-02,62
2014-04-02,67
2014-04-02,81
2014-04-02,81
2014-04-02,70
2014-04-02,76
2014-04-02,76
2014-04-02,51
2014-04-02,67
2014-04-02,81
2014-04-02,50
2014-04-02,62
2014-04-02,70
2014-04-02,63
2014-04-02,69
2014-04-02,76
2014-04-02,70
2014-04-02,62
2014-04-02,66
2014-04-02,66
2014-04-02,75
2014-04-02,76
2014-04-02,61
2014-04-02,70
2014-04-03,66
2014-04-03,43
2014-04-03,47
2014-04-03,71
2014-04-03,50
2014-04-03,81
2014-04-03,38
2014-04-03,58
2014-04-03,75
2014-04-03,81
2014-04-03,50
2014-04-03,61
2014-04-03,76
2014-04-03,47
2014-04-03,53
2014-04-03,38
2014-04-03,43
2014-04-03,77
2014-04-03,77
2014-04-03,35
2014-04-03,81
2014-04-03,46
2014-04-03,47
2014-04-03,34
2014-04-03,70
2014-04-03,31
2014-04-03,46
2014-04-03,87
2014-04-03,81
2014-04-03,81
2014-04-03,46
2014-04-03,80
2014-04-03,37
2014-04-03,76
2014-04-03,46
2014-04-03,50
2014-04-03,56
2014-04-03,76
2014-04-03,81
2014-04-03,87
2014-04-03,87
2014-04-03,87
2014-04-03,81
2014-04-03,48
2014-04-03,53
2014-04-03,81
2014-04-03,76
2014-04-03,57
2014-04-03,81
2014-04-03,87
2014-04-03,83
2014-04-03,74
2014-04-03,87
2014-04-03,69
2014-04-03,83
2014-04-03,76
2014-04-03,87
2014-04-03,87
2014-04-03,70
2014-04-03,64
2014-04-03,46
2014-04-03,57
2014-04-03,53
2014-04-03,87
2014-04-03,38
2014-04-03,81
2014-04-03,87
2014-04-03,78
2014-04-03,81
2014-04-03,81
2014-04-03,63
2014-04-03,39
2014-04-04,36
2014-04-04,35
2014-04-04,53
2014-04-04,49
2014-04-04,45
2014-04-04,61
2014-04-04,37
2014-04-04,75
2014-04-04,49
2014-04-04,38
2014-04-04,57
2014-04-04,49
2014-04-04,65
2014-04-04,49
2014-04-04,38
2014-04-04,49
2014-04-04,53
2014-04-04,70
2014-04-04,46
2014-04-04,62
2014-04-04,40
2014-04-04,75
2014-04-04,49
2014-04-04,81
2014-04-04,74
2014-04-04,53
2014-04-04,81
2014-04-04,81
2014-04-04,81
2014-04-04,34
2014-04-04,76
2014-04-04,49
2014-04-04,34
2014-04-04,63
2014-04-04,63
2014-04-04,52
2014-04-04,42
2014-04-04,64
2014-04-04,53
2014-04-04,75
2014-04-04,70
2014-04-04,75
2014-04-04,53
2014-04-04,33
2014-04-04,70
2014-04-04,53
2014-04-04,75
2014-04-04,49
2014-04-04,49
2014-04-04,74
2014-04-04,75
2014-04-04,46
2014-04-04,52
2014-04-04,50
2014-04-04,49
2014-04-04,61
2014-04-04,61
2014-04-04,50
2014-04-04,55
2014-04-04,46
2014-04-04,46
2014-04-04,50
2014-04-04,37
2014-04-04,44
2014-04-04,56
2014-04-04,61
2014-04-04,70
2014-04-04,65
2014-04-04,65
2014-04-04,57
2014-04-04,41
2014-04-05,89
2014-04-05,93
2014-04-05,93
2014-04-05,66
2014-04-05,83
2014-04-05,75
2014-04-05,87
2014-04-05,87
2014-04-05,93
2014-04-05,75
2014-04-05,93
2014-04-05,90
2014-04-05,93
2014-04-05,93
2014-04-05,81
2014-04-05,81
2014-04-05,69
2014-04-05,80
2014-04-05,81
2014-04-05,81
2014-04-05,76
2014-04-05,89
2014-04-05,71
2014-04-05,93
2014-04-05,76
2014-04-05,81
2014-04-05,76
2014-04-05,76
2014-04-05,72
2014-04-05,93
2014-04-05,60
2014-04-05,93
2014-04-05,87
2014-04-05,93
2014-04-05,75
2014-04-05,71
2014-04-05,81
2014-04-05,88
2014-04-05,71
2014-04-05,93
2014-04-05,75
2014-04-05,75
2014-04-05,81
2014-04-05,81
2014-04-05,87
2014-04-05,93
2014-04-05,86
2014-04-05,75
2014-04-05,87
2014-04-05,81
2014-04-05,88
2014-04-05,70
2014-04-05,81
2014-04-05,81
2014-04-05,81
2014-04-05,79
2014-04-05,87
2014-04-05,81
2014-04-05,81
2014-04-05,93
2014-04-05,87
2014-04-05,87
2014-04-05,68
2014-04-05,71
2014-04-05,93
2014-04-05,86
2014-04-05,90
2014-04-05,93
2014-04-05,68
2014-04-05,93
2014-04-05,93
2014-04-06,94
2014-04-06,72
2014-04-06,87
2014-04-06,90
2014-04-06,93
2014-04-06,76
2014-04-06,92
2014-04-06,82
2014-04-06,93
2014-04-06,87
2014-04-06,88
2014-04-06,91
2014-04-06,77
2014-04-06,93
2014-04-06,82
2014-04-06,88
2014-04-06,88
2014-04-06,84
2014-04-06,82
2014-04-06,71
2014-04-06,93
2014-04-06,89
2014-04-06,93
2014-04-06,94
2014-04-06,69
2014-04-06,87
2014-04-06,93
2014-04-06,82
2014-04-06,84
2014-04-06,93
2014-04-06,94
2014-04-06,69
2014-04-06,87
2014-04-06,93
2014-04-06,93
2014-04-06,88
2014-04-06,93
2014-04-06,93
2014-04-06,90
2014-04-06,86
2014-04-06,87
2014-04-06,94
2014-04-06,88
2014-04-06,90
2014-04-06,93
2014-04-06,93
2014-04-06,93
2014-04-06,72
2014-04-06,87
2014-04-06,77
2014-04-06,88
2014-04-06,87
2014-04-06,93
2014-04-06,93
2014-04-06,90
2014-04-06,72
2014-04-06,88
2014-04-06,93
2014-04-06,93
2014-04-06,93
2014-04-06,89
2014-04-06,94
2014-04-06,82
2014-04-06,80
2014-04-06,88
2014-04-06,88
2014-04-06,85
2014-04-07,77
2014-04-07,82
2014-04-07,88
2014-04-07,77
2014-04-07,82
2014-04-07,77
2014-04-07,88
2014-04-07,77
2014-04-07,88
2014-04-07,72
2014-04-07,88
2014-04-07,89
2014-04-07,88
2014-04-07,88
2014-04-07,88
2014-04-07,94
2014-04-07,94
2014-04-07,88
2014-04-07,88
2014-04-07,88
2014-04-07,94
2014-04-07,88
2014-04-07,88
2014-04-07,91
2014-04-07,94
2014-04-07,74
2014-04-07,83
2014-04-07,88
2014-04-07,86
2014-04-07,81
2014-04-07,88
2014-04-07,77
2014-04-07,78
2014-04-07,82
2014-04-07,82
2014-04-07,88
2014-04-07,78
2014-04-07,90
2014-04-07,82
2014-04-07,88
2014-04-07,88
2014-04-07,89
2014-04-07,88
2014-04-07,77
2014-04-07,88
2014-04-07,94
2014-04-07,88
2014-04-07,88
2014-04-07,88
2014-04-07,94
2014-04-07,82
2014-04-07,94
2014-04-07,94
2014-04-07,86
2014-04-07,81
2014-04-07,88
2014-04-07,82
2014-04-07,83
2014-04-07,88
2014-04-07,90
2014-04-07,82
2014-04-07,82
2014-04-07,83
2014-04-07,88
2014-04-07,82
2014-04-07,75
2014-04-07,85
2014-04-07,84
2014-04-07,88
2014-04-07,94
2014-04-07,88
2014-04-07,77
2014-04-08,63
2014-04-08,73
2014-04-08,88
2014-04-08,71
2014-04-08,64
2014-04-08,81
2014-04-08,75
2014-04-08,84
2014-04-08,76
2014-04-08,88
2014-04-08,82
2014-04-08,88
2014-04-08,94
2014-04-08,94
2014-04-08,88
2014-04-08,76
2014-04-08,94
2014-04-08,82
2014-04-08,81
2014-04-08,88
2014-04-08,94
2014-04-08,81
2014-04-08,85
2014-04-08,69
2014-04-08,76
2014-04-08,87
2014-04-08,71
2014-04-08,71
2014-04-08,82
2014-04-08,71
2014-04-08,61
2014-04-08,81
2014-04-08,75
2014-04-08,89
2014-04-08,88
2014-04-08,83
2014-04-08,94
2014-04-08,94
2014-04-08,86
2014-04-08,74
2014-04-08,82
2014-04-08,82
2014-04-08,88
2014-04-08,69
2014-04-08,88
2014-04-08,94
2014-04-08,76
2014-04-08,87
2014-04-08,94
2014-04-08,88
2014-04-08,88
2014-04-08,78
2014-04-08,71
2014-04-08,82
2014-04-08,88
2014-04-08,87
2014-04-08,87
2014-04-08,88
2014-04-08,94
2014-04-08,87
2014-04-08,83
2014-04-08,94
2014-04-08,71
2014-04-08,84
2014-04-08,87
2014-04-08,82
2014-04-08,88
2014-04-08,71
2014-04-08,88
2014-04-08,88
2014-04-08,94
2014-04-08,88
2014-04-09,76
2014-04-09,54
2014-04-09,76
2014-04-09,76
2014-04-09,76
2014-04-09,66
2014-04-09,58
2014-04-09,62
2014-04-09,66
2014-04-09,50
2014-04-09,62
2014-04-09,45
2014-04-09,70
2014-04-09,71
2014-04-09,76
2014-04-09,76
2014-04-09,66
2014-04-09,76
2014-04-09,62
2014-04-09,66
2014-04-09,71
2014-04-09,71
2014-04-09,62
2014-04-09,76
2014-04-09,62
2014-04-09,62
2014-04-09,58
2014-04-09,58
2014-04-09,71
2014-04-09,58
2014-04-09,76
2014-04-09,48
2014-04-09,65
2014-04-09,76
2014-04-09,66
2014-04-09,62
2014-04-09,54
2014-04-09,54
2014-04-09,62
2014-04-09,62
2014-04-09,76
2014-04-09,65
2014-04-09,76
2014-04-09,53
2014-04-09,71
2014-04-09,76
2014-04-09,61
2014-04-09,62
2014-04-09,66
2014-04-09,71
2014-04-09,76
2014-04-09,66
2014-04-09,62
2014-04-09,64
2014-04-09,76
2014-04-09,55
2014-04-09,63
2014-04-09,62
2014-04-09,71
2014-04-09,71
2014-04-09,76
2014-04-09,76
2014-04-09,66
2014-04-09,55
2014-04-09,51
2014-04-09,62
2014-04-09,66
2014-04-09,57
2014-04-09,65
2014-04-09,61
2014-04-09,71
2014-04-09,52
2014-04-10,81
2014-04-10,76
2014-04-10,81
2014-04-10,69
2014-04-10,70
2014-04-10,68
2014-04-10,59
2014-04-10,87
2014-04-10,76
2014-04-10,87
2014-04-10,81
2014-04-10,68
2014-04-10,66
2014-04-10,81
2014-04-10,66
2014-04-10,68
2014-04-10,70
2014-04-10,81
2014-04-10,76
2014-04-10,86
2014-04-10,87
2014-04-10,87
2014-04-10,82
2014-04-10,81
2014-04-10,68
2014-04-10,70
2014-04-10,66
2014-04-10,76
2014-04-10,62
2014-04-10,66
2014-04-10,93
2014-04-10,76
2014-04-10,70
2014-04-10,70
2014-04-10,83
2014-04-10,76
2014-04-10,70
2014-04-10,81
2014-04-10,66
2014-04-10,71
2014-04-10,70
2014-04-10,62
2014-04-10,79
2014-04-10,70
2014-04-10,76
2014-04-10,61
2014-04-10,81
2014-04-10,71
2014-04-10,71
2014-04-10,57
2014-04-10,64
2014-04-10,71
2014-04-10,64
2014-04-10,65
2014-04-10,60
2014-04-10,70
2014-04-10,71
2014-04-10,71
2014-04-10,62
2014-04-10,87
2014-04-10,76
2014-04-10,76
2014-04-10,76
2014-04-10,66
2014-04-10,76
2014-04-10,87
2014-04-10,55
2014-04-10,66
2014-04-10,66
2014-04-10,81
2014-04-10,76
2014-04-10,71
2014-04-11,67
2014-04-11,50
2014-04-11,70
2014-04-11,87
2014-04-11,76
2014-04-11,93
2014-04-11,76
2014-04-11,55
2014-04-11,89
2014-04-11,87
2014-04-11,87
2014-04-11,76
2014-04-11,62
2014-04-11,93
2014-04-11,47
2014-04-11,90
2014-04-11,93
2014-04-11,82
2014-04-11,58
2014-04-11,93
2014-04-11,93
2014-04-11,89
2014-04-11,57
2014-04-11,71
2014-04-11,67
2014-04-11,68
2014-04-11,79
2014-04-11,86
2014-04-11,93
2014-04-11,70
2014-04-11,50
2014-04-11,89
2014-04-11,66
2014-04-11,93
2014-04-11,93
2014-04-11,87
2014-04-11,87
2014-04-11,87
2014-04-11,47
2014-04-11,39
2014-04-11,87
2014-04-11,87
2014-04-11,67
2014-04-11,86
2014-04-11,58
2014-04-11,87
2014-04-11,67
2014-04-11,67
2014-04-11,61
2014-04-11,87
2014-04-11,67
2014-04-11,62
2014-04-11,67
2014-04-11,67
2014-04-11,86
2014-04-11,55
2014-04-11,62
2014-04-11,87
2014-04-11,60
2014-04-11,76
2014-04-11,87
2014-04-11,76
2014-04-11,87
2014-04-11,76
2014-04-11,66
2014-04-11,84
2014-04-11,58
2014-04-11,87
2014-04-11,71
2014-04-11,67
2014-04-11,76
2014-04-11,70
2014-04-12,62
2014-04-12,62
2014-04-12,83
2014-04-12,55
2014-04-12,58
2014-04-12,88
2014-04-12,87
2014-04-12,93
2014-04-12,81
2014-04-12,71
2014-04-12,88
2014-04-12,62
2014-04-12,93
2014-04-12,53
2014-04-12,87
2014-04-12,58
2014-04-12,66
2014-04-12,43
2014-04-12,62
2014-04-12,71
2014-04-12,93
2014-04-12,81
2014-04-12,81
2014-04-12,80
2014-04-12,77
2014-04-12,93
2014-04-12,81
2014-04-12,87
2014-04-12,87
2014-04-12,82
2014-04-12,45
2014-04-12,87
2014-04-12,71
2014-04-12,71
2014-04-12,61
2014-04-12,87
2014-04-12,87
2014-04-12,85
2014-04-12,87
2014-04-12,60
2014-04-12,87
2014-04-12,54
2014-04-12,66
2014-04-12,87
2014-04-12,65
2014-04-12,54
2014-04-12,87
2014-04-12,72
2014-04-12,81
2014-04-12,81
2014-04-12,93
2014-04-12,76
2014-04-12,93
2014-04-12,76
2014-04-12,66
2014-04-12,73
2014-04-12,81
2014-04-12,81
2014-04-12,93
2014-04-12,79
2014-04-12,93
2014-04-12,78
2014-04-12,87
2014-04-12,72
2014-04-12,71
2014-04-12,71
2014-04-12,87
2014-04-12,67
2014-04-12,87
2014-04-12,88
2014-04-12,79
2014-04-12,71
2014-04-13,54
2014-04-13,61
2014-04-13,58
2014-04-13,71
2014-04-13,66
2014-04-13,62
2014-04-13,58
2014-04-13,76
2014-04-13,71
2014-04-13,77
2014-04-13,81
2014-04-13,81
2014-04-13,71
2014-04-13,71
2014-04-13,76
2014-04-13,64
2014-04-13,53
2014-04-13,50
2014-04-13,62
2014-04-13,81
2014-04-13,78
2014-04-13,67
2014-04-13,76
2014-04-13,76
2014-04-13,63
2014-04-13,93
2014-04-13,38
2014-04-13,52
2014-04-13,76
2014-04-13,81
2014-04-13,81
2014-04-13,62
2014-04-13,65
2014-04-13,81
2014-04-13,66
2014-04-13,82
2014-04-13,93
2014-04-13,81
2014-04-13,71
2014-04-13,86
2014-04-13,71
2014-04-13,93
2014-04-13,67
2014-04-13,71
2014-04-13,71
2014-04-13,54
2014-04-13,71
2014-04-13,54
2014-04-13,66
2014-04-13,76
2014-04-13,93
2014-04-13,87
2014-04-13,66
2014-04-13,77
2014-04-13,71
2014-04-13,81
2014-04-13,77
2014-04-13,81
2014-04-13,72
2014-04-13,81
2014-04-13,62
2014-04-13,58
2014-04-13,46
2014-04-13,81
2014-04-13,87
2014-04-13,93
2014-04-13,81
2014-04-13,76
2014-04-13,81
2014-04-13,58
2014-04-13,85
2014-04-13,45
2014-04-14,81
2014-04-14,44
2014-04-14,62
2014-04-14,47
2014-04-14,87
2014-04-14,81
2014-04-14,87
2014-04-14,70
2014-04-14,84
2014-04-14,35
2014-04-14,87
2014-04-14,71
2014-04-14,81
2014-04-14,87
2014-04-14,83
2014-04-14,50
2014-04-14,66
2014-04-14,81
2014-04-14,76
2014-04-14,75
2014-04-14,55
2014-04-14,71
2014-04-14,85
2014-04-14,53
2014-04-14,87
2014-04-14,40
2014-04-14,80
2014-04-14,77
2014-04-14,87
2014-04-14,87
2014-04-14,81
2014-04-14,85
2014-04-14,47
2014-04-14,40
2014-04-14,61
2014-04-14,26
2014-04-14,40
2014-04-14,87
2014-04-14,41
2014-04-14,81
2014-04-14,33
2014-04-14,74
2014-04-14,87
2014-04-14,81
2014-04-14,46
2014-04-14,66
2014-04-14,81
2014-04-14,66
2014-04-14,70
2014-04-14,81
2014-04-14,81
2014-04-14,81
2014-04-14,72
2014-04-14,38
2014-04-14,35
2014-04-14,87
2014-04-14,26
2014-04-14,
2014-04-14,32
2014-04-14,87
2014-04-14,54
2014-04-14,38
2014-04-14,26
2014-04-14,65
2014-04-14,46
2014-04-14,61
2014-04-14,46
2014-04-14,79
2014-04-14,54
2014-04-14,81
2014-04-14,81
2014-04-14,87
2014-04-15,75
2014-04-15,70
2014-04-15,66
2014-04-15,70
2014-04-15,61
2014-04-15,35
2014-04-15,70
2014-04-15,46
2014-04-15,50
2014-04-15,65
2014-04-15,58
2014-04-15,49
2014-04-15,57
2014-04-15,50
2014-04-15,65
2014-04-15,43
2014-04-15,70
2014-04-15,46
2014-04-15,40
2014-04-15,60
2014-04-15,31
2014-04-15,70
2014-04-15,70
2014-04-15,70
2014-04-15,40
2014-04-15,55
2014-04-15,70
2014-04-15,75
2014-04-15,70
2014-04-15,65
2014-04-15,43
2014-04-15,46
2014-04-15,43
2014-04-15,57
2014-04-15,31
2014-04-15,31
2014-04-15,46
2014-04-15,50
2014-04-15,61
2014-04-15,35
2014-04-15,70
2014-04-15,46
2014-04-15,47
2014-04-15,31
2014-04-15,61
2014-04-15,43
2014-04-15,75
2014-04-15,75
2014-04-15,43
2014-04-15,75
2014-04-15,43
2014-04-15,60
2014-04-15,57
2014-04-15,35
2014-04-15,50
2014-04-15,31
2014-04-15,61
2014-04-15,67
2014-04-15,56
2014-04-15,66
2014-04-15,57
2014-04-15,50
2014-04-15,50
2014-04-15,43
2014-04-15,36
2014-04-15,65
2014-04-15,70
2014-04-15,46
2014-04-15,49
2014-04-15,29
2014-04-15,35
2014-04-15,70
2014-04-16,51
2014-04-16,57
2014-04-16,21
2014-04-16,69
2014-04-16,30
2014-04-16,80
2014-04-16,80
2014-04-16,80
2014-04-16,70
2014-04-16,30
2014-04-16,70
2014-04-16,75
2014-04-16,30
2014-04-16,80
2014-04-16,18
2014-04-16,72
2014-04-16,75
2014-04-16,80
2014-04-16,33
2014-04-16,22
2014-04-16,53
2014-04-16,53
2014-04-16,33
2014-04-16,40
2014-04-16,40
2014-04-16,74
2014-04-16,34
2014-04-16,75
2014-04-16,20
2014-04-16,40
2014-04-16,25
2014-04-16,46
2014-04-16,26
2014-04-16,47
2014-04-16,61
2014-04-16,37
2014-04-16,66
2014-04-16,17
2014-04-16,80
2014-04-16,26
2014-04-16,30
2014-04-16,30
2014-04-16,75
2014-04-16,61
2014-04-16,33
2014-04-16,61
2014-04-16,70
2014-04-16,30
2014-04-16,80
2014-04-16,30
2014-04-16,66
2014-04-16,35
2014-04-16,20
2014-04-16,26
2014-04-16,35
2014-04-16,86
2014-04-16,76
2014-04-16,33
2014-04-16,19
2014-04-16,86
2014-04-16,61
2014-04-16,87
2014-04-16,80
2014-04-16,57
2014-04-16,73
2014-04-16,21
2014-04-16,63
2014-04-16,33
2014-04-16,15
2014-04-16,70
2014-04-16,40
2014-04-16,80
2014-04-17,87
2014-04-17,40
2014-04-17,54
2014-04-17,54
2014-04-17,66
2014-04-17,61
2014-04-17,66
2014-04-17,54
2014-04-17,62
2014-04-17,54
2014-04-17,66
2014-04-17,54
2014-04-17,53
2014-04-17,53
2014-04-17,66
2014-04-17,79
2014-04-17,58
2014-04-17,58
2014-04-17,58
2014-04-17,48
2014-04-17,66
2014-04-17,58
2014-04-17,44
2014-04-17,61
2014-04-17,81
2014-04-17,45
2014-04-17,62
2014-04-17,47
2014-04-17,58
2014-04-17,36
2014-04-17,73
2014-04-17,78
2014-04-17,87
2014-04-17,87
2014-04-17,87
2014-04-17,42
2014-04-17,57
2014-04-17,43
2014-04-17,66
2014-04-17,51
2014-04-17,76
2014-04-17,62
2014-04-17,87
2014-04-17,45
2014-04-17,79
2014-04-17,87
2014-04-17,58
2014-04-17,61
2014-04-17,58
2014-04-17,66
2014-04-17,87
2014-04-17,51
2014-04-17,44
2014-04-17,87
2014-04-17,61
2014-04-17,46
2014-04-17,54
2014-04-17,58
2014-04-17,66
2014-04-17,57
2014-04-17,57
2014-04-17,64
2014-04-17,49
2014-04-17,74
2014-04-17,50
2014-04-17,81
2014-04-17,61
2014-04-17,47
2014-04-18,62
2014-04-18,68
2014-04-18,71
2014-04-18,71
2014-04-18,71
2014-04-18,81
2014-04-18,76
2014-04-18,76
2014-04-18,74
2014-04-18,66
2014-04-18,76
2014-04-18,87
2014-04-18,71
2014-04-18,62
2014-04-18,66
2014-04-18,71
2014-04-18,76
2014-04-18,83
2014-04-18,69
2014-04-18,87
2014-04-18,76
2014-04-18,76
2014-04-18,79
2014-04-18,71
2014-04-18,87
2014-04-18,71
2014-04-18,85
2014-04-18,87
2014-04-18,81
2014-04-18,81
2014-04-18,87
2014-04-18,64
2014-04-18,66
2014-04-18,81
2014-04-18,87
2014-04-18,81
2014-04-18,84
2014-04-18,74
2014-04-18,71
2014-04-18,87
2014-04-18,81
2014-04-18,87
2014-04-18,87
2014-04-18,62
2014-04-18,85
2014-04-18,78
2014-04-18,71
2014-04-18,81
2014-04-18,81
2014-04-18,59
2014-04-18,81
2014-04-18,81
2014-04-18,80
2014-04-18,68
2014-04-18,86
2014-04-18,71
2014-04-18,87
2014-04-18,87
2014-04-18,87
2014-04-18,67
2014-04-18,81
2014-04-18,81
2014-04-18,81
2014-04-18,81
2014-04-18,87
2014-04-18,66
2014-04-18,93
2014-04-18,58
2014-04-18,85
2014-04-18,87
2014-04-18,93
2014-04-18,54
2014-04-19,38
2014-04-19,93
2014-04-19,87
2014-04-19,81
2014-04-19,87
2014-04-19,56
2014-04-19,62
2014-04-19,62
2014-04-19,75
2014-04-19,81
2014-04-19,81
2014-04-19,87
2014-04-19,87
2014-04-19,88
2014-04-19,93
2014-04-19,67
2014-04-19,51
2014-04-19,81
2014-04-19,58
2014-04-19,87
2014-04-19,87
2014-04-19,81
2014-04-19,88
2014-04-19,74
2014-04-19,87
2014-04-19,87
2014-04-19,62
2014-04-19,66
2014-04-19,87
2014-04-19,67
2014-04-19,81
2014-04-19,80
2014-04-19,81
2014-04-19,82
2014-04-19,62
2014-04-19,48
2014-04-19,59
2014-04-19,51
2014-04-19,76
2014-04-19,51
2014-04-19,51
2014-04-19,54
2014-04-19,43
2014-04-19,87
2014-04-19,62
2014-04-19,87
2014-04-19,60
2014-04-19,54
2014-04-19,73
2014-04-19,58
2014-04-19,46
2014-04-19,39
2014-04-19,58
2014-04-19,71
2014-04-19,73
2014-04-19,43
2014-04-19,81
2014-04-19,51
2014-04-19,48
2014-04-19,68
2014-04-19,81
2014-04-19,81
2014-04-19,87
